Game_number,Round_number,Team,dmg,Pseudo,damage_team,damage_ennemy_team,dmg_received,ennemies_flashed,shots_fired,shots_hit,hits_head,kills
18,6,CT,103,bytaN,392,500,100,2,43,6,0,1
18,6,T,246,⭐️⭐️BOT CompaQ⭐️⭐,500,392,0,0,23,4,3,3
19,6,T,35,AlexWolf,500,429,100,0,19,1,0,0
19,6,T,100,AllAbS,500,429,100,0,12,3,0,1
19,6,CT,48,L e G e n D a,429,500,100,0,11,3,0,1
16,6,CT,0,Yukichi Tsumura,211,500,100,0,9,0,0,0
17,6,CT,0,djem,257,500,100,0,2,0,0,0
16,6,T,151,TZANCA URAGANU,500,211,11,0,51,9,1,2
14,6,T,100,sexy eis mit sahne,343,500,100,0,14,4,0,0
16,6,T,32,LaMasse,500,211,100,0,10,4,0,0
19,6,CT,44,Norish,429,500,100,0,9,1,0,0
13,6,T,15,Pix,394,500,100,0,5,1,0,0
13,6,CT,0,Po 4:20,500,394,100,0,1,0,0,0
13,6,CT,200,beer,500,394,27,0,26,4,1,2
13,6,CT,100,siemka,500,394,100,0,5,1,0,1
13,6,T,85,ОлЕГх,394,500,100,0,9,2,1,1
13,6,T,217,Эрик Болт,394,500,100,0,19,8,0,3
13,6,T,0,соли_спайсы,394,500,100,0,1,0,0,0
14,6,T,48,*illi*,343,500,100,0,39,4,0,1
14,6,CT,0,Daredevil,500,343,0,0,0,0,0,0
14,6,CT,48,Heli[ver],500,343,100,0,11,6,0,0
14,6,CT,210,LaMasse,500,343,49,0,29,7,1,2
14,6,CT,168,Pix,500,343,100,0,32,8,0,2
14,6,T,5,RushHard F.,343,500,100,0,2,1,0,0
14,6,T,0,SKILL_IST LOST( f1 ),343,500,100,0,8,0,0,0
14,6,CT,74,alvarostia24,500,343,100,0,12,3,1,1
14,6,T,190,sv_aim_1,343,500,100,0,26,8,0,2
15,6,T,0,Banita.exe,200,500,100,0,1,0,0,0
15,6,T,0,Ereaway,200,500,100,0,4,0,0,0
15,6,T,157,GlamourX,200,500,100,0,19,5,1,2
15,6,T,43,Kerberos,200,500,100,0,10,2,0,0
15,6,CT,176,LaMasse,500,200,100,3,35,10,0,1
15,6,T,0,Miś Kolaborant,200,500,100,0,14,0,0,0
15,6,CT,100,Mr . Vik,500,200,21,0,11,4,0,1
15,6,CT,100,Pix,500,200,100,0,2,1,0,1
15,6,CT,24,nerushimav,500,200,0,0,6,1,0,1
15,6,CT,100,𝕄𝕠𝕤𝕖𝕤,500,200,0,0,15,5,0,1
16,6,CT,0,999,211,500,100,0,10,0,0,0
16,6,T,148,Daredevil,500,211,0,0,24,5,1,2
16,6,T,117,Pix,500,211,0,0,15,6,0,1
19,6,T,133,STOP亗 -TAISM-,500,429,100,1,30,4,0,1
13,6,CT,200,Neisonas,500,394,100,0,18,4,0,2
19,6,CT,134,puckoshark,429,500,100,0,17,6,1,2
23,6,CT,0,ARTO..,139,500,100,0,2,0,0,0
23,6,CT,39,Counterinski,139,500,100,0,3,1,0,0
23,6,CT,100,FuN,139,500,100,0,15,4,2,1
23,6,T,56,LaMasse,500,139,0,0,8,2,0,1
23,6,CT,0,Myšák,139,500,100,0,10,0,0,0
23,6,T,163,Peppy,500,139,100,0,26,6,1,1
23,6,T,100,lil jeep,500,139,0,1,37,2,1,1
23,6,CT,0,szilopapa,139,500,100,0,4,0,0,0
23,6,T,181,ӾӾӾ,500,139,39,0,58,6,2,2
24,6,T,80,CrossFitJannE,500,452,100,2,7,1,1,1
24,6,CT,1,KubeQ,452,500,100,0,5,1,0,0
24,6,T,420,LaMasse,500,452,100,2,47,13,4,4
24,6,T,0,Linus,500,452,100,0,0,0,0,0
24,6,T,0,Meikä poika,500,452,100,0,2,0,0,0
24,6,CT,151,Pingwinator,452,500,100,0,23,5,2,1
24,6,T,0,Pix,500,452,100,0,0,0,0,0
24,6,CT,100,cutie,452,500,100,0,2,1,0,1
24,6,CT,135,is that a supra?,452,500,100,0,37,3,0,2
24,6,CT,65,ok hand,452,500,100,0,10,3,0,0
25,6,CT,72,LaMasse,500,504,100,0,9,9,0,0
25,6,T,86,ONE,504,500,100,0,12,3,0,0
25,6,T,351,PLUXURY SPORT <3,504,500,100,0,35,15,2,4
25,6,CT,200,Paddy Cooper,500,504,37,0,22,8,1,2
25,6,T,0,Robert,504,500,100,1,5,0,0,0
25,6,T,0,Sirius Black,504,500,100,1,17,0,0,0
25,6,CT,0,WoRlD,500,504,100,0,6,0,0,0
25,6,CT,100,mohammed alhaboobi,500,504,100,0,4,1,0,1
25,6,T,0,sh1zey,504,500,100,0,1,0,0,0
25,6,CT,128,☜☆☞ ddie ☜☆☞,500,504,100,0,15,5,1,2
23,6,T,0,911-,500,139,15,0,1,0,0,0
19,6,T,67,hcaktuna,500,429,64,0,18,3,0,1
22,6,T,80,sk0rp,457,500,100,0,12,3,1,0
22,6,T,200,bL(*+*)K ^,457,500,100,0,11,5,0,2
19,6,CT,159,sMiley,429,500,100,0,6,5,0,0
19,6,CT,44,simoN,429,500,100,4,9,2,0,0
20,6,T,0,CiufyX*,500,377,100,0,4,0,0,0
20,6,T,231,ElegyEllem,500,377,47,3,34,8,2,3
20,6,T,200,Eusebio Sausage,500,377,37,0,35,8,2,2
20,6,T,0,LaMasse,500,377,100,0,7,0,0,0
20,6,CT,137,RASTADANIK,377,500,100,0,39,3,1,1
20,6,CT,100,cлучайно,377,500,100,0,10,1,1,1
20,6,CT,96,gbba,377,500,100,0,21,5,0,1
20,6,T,69,husky,500,377,100,1,2,1,0,0
20,6,CT,44,k1bu,377,500,100,3,8,13,0,0
20,6,CT,0,ЗаЦеНи_116Rus,377,500,100,0,2,0,0,0
21,6,CT,0,?Zimmer 6_Raisen.CS.Money,174,410,100,0,6,0,0,0
21,6,CT,0,Bongo,174,410,100,0,10,0,0,0
21,6,T,125,Fr3e,410,174,2,3,40,5,0,1
21,6,T,107,Kosta,410,174,19,0,35,5,0,2
21,6,T,50,LaMasse,410,174,65,1,15,13,0,0
21,6,CT,16,Mr. Worldwide (⌐■_■),174,410,100,0,8,2,0,0
21,6,CT,158,Stanley,174,410,10,0,20,16,1,1
21,6,CT,0,TFusi0n,174,410,100,1,3,0,0,0
21,6,T,128,aKIA,410,174,23,0,30,5,0,1
21,6,T,0,weeeeee,410,174,100,0,5,0,0,0
22,6,T,44,GlobaL!peeK,457,500,100,0,11,2,0,0
22,6,CT,0,Golgotho,500,457,100,0,22,0,0,0
22,6,CT,135,LaMasse,500,457,87,0,26,5,0,1
22,6,T,26,Max15Craft,457,500,100,0,3,1,0,0
22,6,CT,0,Pix,500,457,100,0,5,0,0,0
22,6,CT,73,Pixels,500,457,100,0,17,3,0,1
22,6,T,107,Warning! ☢,457,500,100,0,19,4,0,1
22,6,CT,292,josebadecarglass,500,457,70,0,43,13,1,3
13,6,CT,0,NO-trade,500,394,100,0,16,0,0,0
0,6,CT,0,ARRRRRRRRR,344,72,35,0,1,0,0,0
12,6,CT,0,᠌proland,309,500,100,0,5,0,0,0
3,6,CT,100,Midgar_7,500,254,100,0,9,7,0,1
3,6,CT,100,Pix,500,254,0,0,4,1,1,1
3,6,CT,147,Squirt for me?,500,254,100,0,50,6,1,1
3,6,CT,53,TACOS,500,254,54,0,25,2,0,1
3,6,T,100,cocaine shawty,254,500,100,0,8,2,1,1
3,6,T,154,fatument,254,500,100,0,26,7,2,1
4,6,T,100,-ScofieLd,500,257,15,0,45,5,1,1
4,6,CT,101,Alexa_ae | sex haver,257,500,100,0,13,2,0,1
4,6,CT,83,DoNeVu,257,500,100,0,8,3,0,0
4,6,CT,58,JsN,257,500,100,2,6,2,0,0
4,6,T,200,LaMasse,500,257,85,2,21,8,0,2
4,6,T,100,Marco_0ne,500,257,100,0,15,4,0,1
4,6,T,100,Pix,500,257,59,0,10,2,1,1
3,6,CT,100,LaMasse,500,254,0,0,7,2,1,1
4,6,CT,15,Skynet.tns,257,500,100,1,3,1,0,0
4,6,CT,0,djem,257,500,100,0,2,0,0,0
5,6,CT,171,.trnX,392,500,100,0,33,5,2,2
5,6,T,100,LaMasse,500,392,100,0,13,2,1,1
5,6,T,0,Pix,500,392,100,0,2,0,0,0
5,6,CT,0,Real1zm,392,500,100,0,4,0,0,0
5,6,CT,47,Timororis,392,500,100,0,2,4,0,0
5,6,CT,71,Tyreu,392,500,100,0,10,3,0,1
5,6,T,39,_Sábio_,500,392,100,0,30,2,0,1
5,6,T,115,_lincoln_,500,392,100,0,34,4,0,0
5,6,CT,103,bytaN,392,500,100,2,43,6,0,1
5,6,T,246,⭐️⭐️BOT CompaQ⭐️⭐,500,392,0,0,23,4,3,3
6,6,CT,92,Daredevil,500,428,88,0,31,3,1,1
6,6,T,73,KreizySofric,428,500,200,1,30,3,0,1
4,6,T,0,Ulicni_hodac,500,257,0,0,1,0,0,0
3,6,T,0,Golden Patrone,254,500,100,0,3,0,0,0
3,6,T,0,Bing Chilling,254,500,100,0,1,0,0,0
2,6,CT,200,блеберт,500,358,152,0,17,8,0,2
13,6,T,77,LaMasse,394,500,100,0,16,3,0,0
0,6,CT,151,LaMasse,344,72,0,1,15,8,1,1
0,6,T,0,MooN,72,344,100,0,2,0,0,0
0,6,CT,140,Pix,344,72,0,0,24,6,0,2
0,6,CT,0,SibirskiPlavac,344,72,72,0,7,0,0,0
0,6,T,72,Super Kobe,72,344,100,0,23,1,1,0
0,6,T,0,Super Mongo,72,344,100,0,0,0,0,0
0,6,T,0,Super gayzolas,72,344,100,0,33,0,0,1
0,6,T,0,Super linda,72,344,100,0,6,0,0,0
0,6,CT,53,TACOS,344,72,0,0,14,4,0,1
1,6,T,22,ARRRRRRRRR,204,455,100,0,17,1,0,0
1,6,T,99,D22,204,455,100,1,18,7,0,0
1,6,T,5,Dr. Carry,204,455,100,0,21,1,0,1
1,6,T,78,HardChiller,204,455,100,0,30,3,1,1
1,6,CT,74,LaMasse,455,204,0,0,20,4,0,1
1,6,CT,113,MAREGA,455,204,100,0,18,5,1,2
1,6,CT,81,Montanelas ( ͡° ͜ʖ ͡,455,204,22,0,23,3,0,1
1,6,CT,0,Pix,455,204,0,0,2,0,0,0
1,6,CT,187,TACOS,455,204,100,0,31,7,0,1
1,6,T,0,Tomkos,204,455,100,0,25,0,0,0
2,6,T,257,Beetlejuice,358,500,100,0,13,8,0,2
2,6,CT,0,Folcatus,500,358,0,0,3,0,0,0
2,6,T,26,KONDZIU,358,500,100,0,29,1,0,0
2,6,T,0,LaMasse,358,500,100,0,2,0,0,0
2,6,CT,167,Silverino,500,358,160,0,26,11,1,2
2,6,CT,49,broski,500,358,21,0,13,4,1,1
2,6,CT,84,kiko,500,358,127,0,10,4,0,1
2,6,T,75,АЪЪА,358,500,100,0,11,3,0,0
2,6,T,0,ЭТОТ ЮРЕЦ,358,500,100,2,6,0,0,0
6,6,CT,85,"L'ahuri, bière en main",500,428,172,0,62,5,0,1
6,6,CT,413,LaMasse,500,428,187,3,78,21,0,5
3,6,T,0,LE C,254,500,100,0,11,0,0,0
6,6,T,140,janjebemajke,428,500,200,0,10,3,0,0
9,6,T,73,先輩SӘɳρaϊ先輩,313,400,100,0,11,1,1,1
10,6,T,126,1rs1n,326,384,100,1,6,2,1,1
10,6,T,0,AIR,326,384,100,0,0,0,0,0
10,6,T,100,Dan,326,384,100,0,15,4,2,1
10,6,CT,0,Daredevil,384,326,0,0,1,0,0,0
10,6,T,100,Knur ;3,326,384,100,0,23,5,0,1
10,6,CT,53,LaMasse,384,326,100,2,30,3,0,0
10,6,CT,266,Pix,384,326,26,1,12,3,0,3
10,6,CT,65,diki,384,326,100,0,26,3,1,1
10,6,CT,0,ltglenn2,384,326,100,0,2,0,0,0
11,6,CT,91,Battledrone,412,334,100,4,43,4,0,1
11,6,T,46,Daredevil,334,412,100,0,15,3,0,0
11,6,T,0,LaMasse,334,412,100,4,4,0,0,0
11,6,T,143,Lapland,334,412,61,0,10,3,0,3
11,6,CT,20,Xantho,412,334,100,0,8,1,0,0
11,6,T,124,ferwbal,334,412,100,0,42,8,0,0
11,6,CT,218,xNexT9,412,334,100,0,22,7,2,1
11,6,CT,13,✪ Betchy,412,334,0,2,6,1,0,0
11,6,T,21,ィ科Toxic Ghoul科ィ,334,412,100,3,14,1,0,0
12,6,CT,0,COÑITO 2.0,309,500,100,0,4,0,0,0
12,6,CT,0,Daredevil,309,500,100,0,1,0,0,0
12,6,T,0,GUGUŚ,500,309,100,1,4,0,0,0
12,6,T,0,ICE MAKER,500,309,100,0,0,0,0,0
12,6,CT,109,LaMasse,309,500,100,4,19,7,0,1
12,6,T,83,Old Vack,500,309,6,0,16,4,0,1
12,6,T,17,PenisBrno,500,309,100,1,10,1,0,0
12,6,T,400,g1mple,500,309,9,0,18,5,0,4
6,6,CT,177,Pix,500,428,173,0,28,10,0,2
12,6,CT,200,zadymka,309,500,100,3,81,8,0,2
9,6,T,27,Влад Яровой,313,400,100,0,1,1,0,0
9,6,T,86,АНТОН ЮРЬЕВИЧ,313,400,100,0,1,1,0,0
11,6,CT,70,Jennykla,412,334,46,0,17,4,1,2
6,6,T,71,lovro,428,500,200,0,52,5,0,1
6,6,T,140,jure,428,500,200,0,4,3,0,0
9,6,T,127,huskies,313,400,100,0,30,5,0,1
6,6,T,263,mihac,428,500,200,0,26,7,1,2
6,6,CT,233,сегодня отдыхаю,500,428,100,5,30,7,1,1
7,6,CT,287,AHOUUU WAOUF WAOUF,500,429,53,0,72,9,1,2
7,6,T,284,"Boris""Nemlow""V",429,500,100,2,23,10,1,2
7,6,CT,0,Daredevil,500,429,100,3,2,0,0,0
7,6,T,92,Dzerteur,429,500,100,0,39,6,0,0
7,6,T,53,GuiiZ#,429,500,100,1,37,2,0,0
7,6,CT,13,Pix,500,429,92,0,47,1,0,1
7,6,T,0,Seb✪Z,429,500,100,0,0,0,0,0
7,6,CT,103,Гном,500,429,100,0,12,5,0,1
7,6,T,0,֍Puri֍,429,500,100,0,61,0,0,0
8,6,T,46,2kilo ziemniakow,276,500,100,1,41,1,0,1
7,6,CT,97,Midgar_7,500,429,84,0,20,4,0,1
8,6,CT,100,Ichigo Kurosaki,500,276,0,0,11,6,0,1
9,6,CT,100,Pix,400,313,100,0,3,1,0,1
8,6,CT,27,Elfo,500,276,100,0,11,2,0,0
9,6,CT,40,Daredevil,400,313,27,0,21,2,0,1
9,6,CT,0,Anime на аве,400,313,0,0,0,0,0,0
9,6,CT,200,99 problems,400,313,86,0,6,2,0,2
8,6,T,0,⭕⃤GerarHB9☁,276,500,100,3,1,0,0,0
8,6,CT,118,qLethal,500,276,100,0,51,9,0,1
9,6,CT,60,LaMasse,400,313,100,0,11,2,0,0
8,6,CT,255,OldManTouchy,500,276,76,0,26,7,0,3
8,6,T,76,Midgar_7,276,500,100,0,4,2,0,0
8,6,CT,0,Luci,500,276,0,0,2,0,0,0
8,6,T,154,LaMasse,276,500,100,0,23,4,1,1
8,6,T,0,Pix,276,500,100,0,0,0,0,0
17,7,CT,0,Skynet.tns,437,493,100,2,5,0,0,0
17,7,T,42,Pix,493,437,0,0,19,5,0,2
17,7,T,0,Marco_0ne,493,437,198,0,5,0,0,0
17,7,T,53,LaMasse,493,437,100,0,27,3,0,0
17,7,CT,111,JsN,437,493,100,0,24,5,0,2
17,7,CT,0,DoNeVu,437,493,100,0,1,0,0,0
17,7,T,271,-ScofieLd,493,437,39,1,46,9,1,2
16,7,T,48,xlw,300,454,100,0,5,2,0,1
16,7,CT,0,xfl0ud,454,300,84,0,30,0,0,0
16,7,CT,291,vikingar,454,300,0,0,28,6,1,4
16,7,CT,117,sağ elimde falçata solda 70lik,454,300,100,6,10,2,1,1
17,7,T,127,Ulicni_hodac,493,437,100,0,13,2,1,1
17,7,CT,294,Alexa_ae | sex haver,437,493,100,0,10,12,1,1
17,7,CT,32,djem,437,493,100,0,20,1,0,0
19,7,T,0,LaMasse,310,500,100,0,4,0,0,0
18,7,T,174,LaMasse,474,360,0,0,10,4,0,2
18,7,T,0,Pix,474,360,100,0,3,0,0,0
18,7,CT,101,Real1zm,360,474,100,0,14,3,0,0
18,7,CT,102,Timororis,360,474,100,0,19,5,0,1
18,7,CT,157,Tyreu,360,474,100,0,17,7,0,2
18,7,T,100,_Sábio_,474,360,100,1,37,4,0,1
18,7,T,200,_lincoln_,474,360,60,0,68,6,1,2
18,7,CT,0,bytaN,360,474,100,0,4,0,0,0
18,7,T,0,⭐️⭐️BOT CompaQ⭐️⭐,474,360,100,1,20,0,0,0
19,7,T,10,AlexWolf,310,500,100,0,22,1,0,0
19,7,T,0,AllAbS,310,500,100,0,3,0,0,0
19,7,CT,329,L e G e n D a,500,310,10,0,8,4,1,4
16,7,CT,46,Yukichi Tsumura,454,300,100,0,3,3,1,0
18,7,CT,0,.trnX,360,474,100,0,0,0,0,0
16,7,T,0,TZANCA URAGANU,300,454,100,0,8,0,0,0
13,7,T,71,Pix,479,364,100,0,9,3,0,0
16,7,T,152,LaMasse,300,454,100,3,28,4,1,1
19,7,CT,71,Norish,500,310,100,0,37,3,0,0
13,7,CT,100,Po 4:20,364,479,100,0,4,1,0,1
13,7,CT,100,beer,364,479,100,0,20,5,0,1
13,7,CT,100,siemka,364,479,100,0,2,1,0,1
13,7,T,125,ОлЕГх,479,364,0,0,28,6,0,2
13,7,T,0,Эрик Болт,479,364,100,0,0,0,0,0
13,7,T,72,соли_спайсы,479,364,64,0,12,2,0,1
14,7,T,181,*illi*,481,378,44,0,4,2,0,2
14,7,CT,0,Daredevil,378,481,100,0,2,0,0,0
14,7,CT,28,Heli[ver],378,481,100,0,6,1,0,0
14,7,CT,201,LaMasse,378,481,100,0,30,5,1,2
14,7,CT,0,Pix,378,481,100,0,8,0,0,0
14,7,T,66,RushHard F.,481,378,100,1,11,3,0,0
14,7,T,0,SKILL_IST LOST( f1 ),481,378,100,2,6,0,0,0
14,7,CT,149,alvarostia24,378,481,100,0,27,7,0,1
14,7,T,0,sexy eis mit sahne,481,378,100,0,1,0,0,0
14,7,T,234,sv_aim_1,481,378,50,0,24,7,1,3
15,7,T,31,Banita.exe,426,464,100,0,17,3,0,1
15,7,T,143,Ereaway,426,464,64,0,41,6,0,2
15,7,T,44,GlamourX,426,464,100,0,9,2,0,0
15,7,T,100,Kerberos,426,464,100,0,15,2,1,1
15,7,CT,15,LaMasse,464,426,100,0,18,3,0,0
15,7,T,108,Miś Kolaborant,426,464,100,2,32,5,1,0
15,7,CT,82,Mr . Vik,464,426,100,0,20,7,0,1
15,7,CT,213,Pix,464,426,100,0,38,11,0,2
15,7,CT,100,nerushimav,464,426,30,0,4,1,0,1
15,7,CT,54,𝕄𝕠𝕤𝕖𝕤,464,426,100,0,11,2,0,0
16,7,CT,0,999,454,300,100,0,3,0,0,0
16,7,T,100,Daredevil,300,454,100,0,26,4,0,1
16,7,T,0,Pix,300,454,100,0,0,0,0,0
19,7,T,0,STOP亗 -TAISM-,310,500,100,0,3,0,0,0
25,7,CT,26,☜☆☞ ddie ☜☆☞,269,478,100,0,17,1,0,0
19,7,CT,100,puckoshark,500,310,0,0,19,4,0,1
23,7,CT,100,ARTO..,500,366,100,0,9,3,1,1
23,7,CT,87,Counterinski,500,366,100,0,5,2,1,0
23,7,CT,100,FuN,500,366,0,0,55,4,0,1
23,7,T,100,LaMasse,366,500,100,0,28,1,1,1
23,7,CT,157,Myšák,500,366,66,0,20,7,0,3
23,7,T,133,Peppy,366,500,100,0,24,5,0,1
23,7,T,0,lil jeep,366,500,100,0,0,0,0,0
23,7,CT,56,szilopapa,500,366,100,0,23,1,1,0
23,7,T,0,ӾӾӾ,366,500,100,0,9,0,0,0
24,7,T,54,CrossFitJannE,392,500,100,0,18,2,0,0
24,7,CT,109,KubeQ,500,392,92,5,18,3,1,2
24,7,T,0,LaMasse,392,500,100,0,10,0,0,0
24,7,T,200,Linus,392,500,100,0,24,8,0,2
24,7,T,0,Meikä poika,392,500,100,0,23,0,0,0
24,7,CT,78,Pingwinator,500,392,100,0,25,3,0,0
24,7,T,138,Pix,392,500,100,0,33,6,0,1
24,7,CT,85,cutie,500,392,0,0,35,4,0,1
24,7,CT,100,is that a supra?,500,392,100,0,10,3,0,1
24,7,CT,128,ok hand,500,392,100,0,33,6,0,1
25,7,CT,0,LaMasse,269,478,100,0,12,0,0,0
25,7,T,278,ONE,478,269,69,0,21,8,1,3
25,7,T,153,PLUXURY SPORT <3,478,269,0,0,26,7,0,2
25,7,CT,200,Paddy Cooper,269,478,100,0,30,9,1,2
25,7,T,47,Robert,478,269,100,0,7,2,0,0
25,7,T,0,Sirius Black,478,269,100,0,2,0,0,0
25,7,CT,17,WoRlD,269,478,100,0,4,1,0,0
25,7,CT,26,mohammed alhaboobi,269,478,100,0,6,1,0,0
25,7,T,0,sh1zey,478,269,0,2,22,0,0,0
13,7,CT,64,Neisonas,364,479,100,0,6,1,0,0
23,7,T,133,911-,366,500,100,0,9,2,1,1
19,7,T,300,hcaktuna,310,500,100,3,26,9,1,3
22,7,T,0,sk0rp,500,484,100,0,3,0,0,0
22,7,T,0,bL(*+*)K ^,500,484,100,0,0,0,0,0
19,7,CT,0,sMiley,500,310,100,0,20,0,0,0
19,7,CT,0,simoN,500,310,100,2,3,0,0,0
20,7,T,68,CiufyX*,386,473,100,0,2,7,0,0
20,7,T,100,ElegyEllem,386,473,100,2,71,3,1,1
20,7,T,0,Eusebio Sausage,386,473,100,0,3,0,0,0
20,7,T,218,LaMasse,386,473,100,2,26,9,0,2
20,7,CT,115,RASTADANIK,473,386,100,0,32,5,1,1
20,7,CT,200,cлучайно,473,386,100,0,4,2,0,2
20,7,CT,0,gbba,473,386,100,0,1,0,0,0
20,7,T,0,husky,386,473,100,0,1,0,0,0
20,7,CT,73,k1bu,473,386,100,0,16,2,0,0
20,7,CT,85,ЗаЦеНи_116Rus,473,386,86,0,40,2,1,1
21,7,CT,0,?Zimmer 6_Raisen.CS.Money,283,500,100,0,4,0,0,0
21,7,CT,40,Bongo,283,500,100,0,18,1,0,0
21,7,T,113,Fr3e,500,283,0,0,12,7,0,2
21,7,T,87,Kosta,500,283,100,0,11,3,0,0
21,7,T,268,LaMasse,500,283,77,0,17,7,1,3
21,7,CT,100,Mr. Worldwide (⌐■_■),283,500,100,0,12,4,0,1
21,7,CT,2,Stanley,283,500,100,0,1,1,0,0
21,7,CT,141,TFusi0n,283,500,100,0,11,4,0,0
21,7,T,1,aKIA,500,283,40,0,6,1,0,0
21,7,T,31,weeeeee,500,283,66,0,8,6,0,0
22,7,T,11,GlobaL!peeK,500,484,100,5,17,1,0,1
22,7,CT,100,Golgotho,484,500,100,1,3,1,0,1
22,7,CT,83,LaMasse,484,500,100,0,17,5,1,0
22,7,T,100,Max15Craft,500,484,100,0,21,3,1,1
22,7,CT,0,Pix,484,500,100,0,6,0,0,0
22,7,CT,95,Pixels,484,500,100,0,13,5,0,1
22,7,T,389,Warning! ☢,500,484,92,0,30,16,1,3
22,7,CT,206,josebadecarglass,484,500,100,0,5,3,0,2
13,7,CT,0,NO-trade,364,479,100,0,1,0,0,0
11,7,T,42,ィ科Toxic Ghoul科ィ,470,500,100,0,21,3,0,2
12,7,CT,52,᠌proland,500,381,100,0,19,2,0,0
3,7,CT,100,Midgar_7,482,500,100,0,28,3,0,1
3,7,CT,182,Pix,482,500,100,0,4,2,0,1
3,7,CT,88,Squirt for me?,482,500,100,0,5,2,0,0
3,7,CT,112,TACOS,482,500,100,5,59,6,0,2
3,7,T,129,cocaine shawty,500,482,100,0,25,4,1,1
3,7,T,42,fatument,500,482,100,0,3,1,0,0
4,7,T,271,-ScofieLd,493,437,39,1,46,9,1,2
4,7,CT,294,Alexa_ae | sex haver,437,493,100,0,10,12,1,1
4,7,CT,0,DoNeVu,437,493,100,0,1,0,0,0
4,7,CT,111,JsN,437,493,100,0,24,5,0,2
4,7,T,53,LaMasse,493,437,100,0,27,3,0,0
4,7,T,0,Marco_0ne,493,437,198,0,5,0,0,0
4,7,T,42,Pix,493,437,0,0,19,5,0,2
3,7,CT,0,LaMasse,482,500,100,0,6,0,0,0
4,7,CT,0,Skynet.tns,437,493,100,2,5,0,0,0
4,7,CT,32,djem,437,493,100,0,20,1,0,0
5,7,CT,0,.trnX,360,474,100,0,0,0,0,0
5,7,T,174,LaMasse,474,360,0,0,10,4,0,2
5,7,T,0,Pix,474,360,100,0,3,0,0,0
5,7,CT,101,Real1zm,360,474,100,0,14,3,0,0
5,7,CT,102,Timororis,360,474,100,0,19,5,0,1
5,7,CT,157,Tyreu,360,474,100,0,17,7,0,2
5,7,T,100,_Sábio_,474,360,100,1,37,4,0,1
5,7,T,200,_lincoln_,474,360,60,0,68,6,1,2
5,7,CT,0,bytaN,360,474,100,0,4,0,0,0
5,7,T,0,⭐️⭐️BOT CompaQ⭐️⭐,474,360,100,1,20,0,0,0
6,7,T,12,Daredevil,199,500,100,0,3,1,0,0
6,7,CT,195,KreizySofric,500,199,100,0,19,8,2,2
4,7,T,127,Ulicni_hodac,493,437,100,0,13,2,1,1
3,7,T,207,LE C,500,482,82,0,24,5,3,3
3,7,T,122,Golden Patrone,500,482,100,0,14,6,0,1
3,7,T,0,Bing Chilling,500,482,100,0,1,0,0,0
0,7,CT,186,LaMasse,486,218,0,2,16,7,1,2
0,7,T,32,MooN,218,486,100,1,3,1,0,0
0,7,CT,100,Pix,486,218,32,0,3,1,0,1
0,7,CT,0,SibirskiPlavac,486,218,100,0,1,0,0,0
0,7,T,100,Super Kobe,218,486,100,0,8,1,1,1
0,7,T,0,Super Mongo,218,486,100,0,6,0,0,0
0,7,T,0,Super gayzolas,218,486,100,1,6,0,0,0
0,7,T,86,Super linda,218,486,100,0,4,2,0,0
0,7,CT,105,TACOS,486,218,86,0,23,4,0,2
1,7,T,28,ARRRRRRRRR,228,455,100,0,16,1,0,0
1,7,T,0,D22,228,455,100,0,10,0,0,0
1,7,T,0,Dr. Carry,228,455,100,0,0,0,0,0
1,7,T,100,HardChiller,228,455,100,0,8,1,0,1
1,7,CT,101,LaMasse,455,228,0,0,19,5,0,2
1,7,CT,236,MAREGA,455,228,0,0,30,19,0,3
1,7,CT,64,Montanelas ( ͡° ͜ʖ ͡,455,228,100,0,2,2,0,0
1,7,CT,54,Pix,455,228,28,0,21,2,0,0
1,7,CT,0,TACOS,455,228,100,0,4,0,0,0
1,7,T,100,Tomkos,228,455,100,0,5,1,1,1
2,7,T,100,Beetlejuice,382,498,100,0,41,1,1,1
2,7,CT,198,Folcatus,498,382,21,0,5,4,0,2
2,7,T,0,KONDZIU,382,498,100,1,3,0,0,0
2,7,T,100,LaMasse,382,498,100,2,11,4,0,1
2,7,CT,6,Silverino,498,382,100,0,7,3,0,0
2,7,CT,7,broski,498,382,100,0,33,1,0,0
2,7,CT,174,kiko,498,382,100,0,33,9,0,1
2,7,T,182,АЪЪА,382,498,100,0,20,7,0,2
2,7,T,0,ЭТОТ ЮРЕЦ,382,498,100,2,9,0,0,0
2,7,CT,113,блеберт,498,382,100,0,33,4,1,2
6,7,T,0,"L'ahuri, bière en main",199,500,100,0,1,0,0,0
6,7,T,0,LaMasse,199,500,100,0,7,0,0,0
0,7,CT,95,ARRRRRRRRR,486,218,0,0,21,4,0,0
6,7,CT,0,janjebemajke,500,199,0,0,19,0,0,1
10,7,T,100,1rs1n,191,400,100,0,18,4,0,1
10,7,T,27,AIR,191,400,100,2,13,2,0,0
10,7,T,33,Dan,191,400,100,2,9,1,0,0
10,7,CT,110,Daredevil,400,191,33,0,24,5,0,1
10,7,T,31,Knur ;3,191,400,100,3,13,2,0,0
10,7,CT,68,LaMasse,400,191,100,0,26,4,0,0
10,7,CT,222,Pix,400,191,58,5,10,5,0,3
10,7,CT,0,diki,400,191,0,1,4,0,0,0
